event_id,date,away_team,away_player,away_score,home_team,home_player,home_score,total_score,league,home_str,away_str,players,odd_over,odd_under,handicap,prob_over,prob_under,ev_over,ev_under,bet_type,bet_odd,bet_prob,bet_ev,hot_ev,minimum_line,minimum_odd,time_sent,lambda_pred,ended,raw_score,profit,result,canceled,sent,message_id,chat_id,edited,result_emoji,time_range,saved_on_excel,month,totally_processed,league_id
9603692,2025-03-02 22:15:00,Bayer 04,Shelby,1.0,Aston Villa,Persie,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604159,2025-03-02 22:15:00,Newcastle,Sato,2.0,Nottm Forest,Arthur,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604158,2025-03-02 22:15:00,Benfica,Jesus,3.0,PSV,Prince,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9603952,2025-03-02 22:30:00,Villarreal,Prince,3.0,A.Madrid,Persie,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9603968,2025-03-02 22:30:00,Man City,Diego,2.0,Nottm Forest,Arthur,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604148,2025-03-02 22:30:00,Real Madrid,Jesus,6.0,A.Bilbao,Professor,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604155,2025-03-02 22:30:00,Newcastle,Sato,4.0,Arsenal,Carlos,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9603951,2025-03-02 22:45:00,Villarreal,Prince,1.0,Barcelona,Shelby,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9603953,2025-03-02 22:45:00,A.Bilbao,Professor,3.0,A.Madrid,Persie,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604006,2025-03-02 23:00:00,A.Bilbao,Professor,3.0,Villarreal,Prince,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604147,2025-03-02 23:00:00,Real Madrid,Jesus,5.0,Barcelona,Shelby,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604007,2025-03-02 23:15:00,A.Bilbao,Professor,2.0,Barcelona,Shelby,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604171,2025-03-02 23:15:00,A.Madrid,Persie,2.0,Real Madrid,Jesus,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604150,2025-03-02 23:30:00,Villarreal,Prince,4.0,Real Madrid,Jesus,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604091,2025-03-02 23:30:00,A.Madrid,Persie,0.0,Barcelona,Shelby,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604092,2025-03-03 00:00:00,A.Madrid,Persie,2.0,Villarreal,Prince,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604280,2025-03-03 00:00:00,A.Bilbao,Professor,3.0,Real Madrid,Jesus,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604012,2025-03-03 00:15:00,A.Madrid,Persie,2.0,A.Bilbao,Professor,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604131,2025-03-03 00:15:00,Barcelona,Shelby,2.0,Villarreal,Prince,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604132,2025-03-03 00:30:00,Villarreal,Prince,4.0,A.Bilbao,Professor,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604279,2025-03-03 00:30:00,Barcelona,Shelby,2.0,Real Madrid,Jesus,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604281,2025-03-03 00:45:00,Real Madrid,Jesus,4.0,A.Madrid,Persie,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604014,2025-03-03 00:45:00,Barcelona,Shelby,2.0,A.Bilbao,Professor,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604011,2025-03-03 01:00:00,Barcelona,Shelby,0.0,A.Madrid,Persie,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604197,2025-03-03 01:00:00,Real Madrid,Jesus,3.0,Villarreal,Prince,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604267,2025-03-03 01:15:00,Eintracht,Prince,2.0,Man Utd,Persie,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604486,2025-03-03 01:15:00,Olympiakos,Jesus,4.0,Roma,Professor,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604404,2025-03-03 01:30:00,Eintracht,Prince,1.0,Ajax,Shelby,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604399,2025-03-03 01:30:00,Roma,Professor,2.0,Man Utd,Persie,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604407,2025-03-03 01:45:00,Roma,Professor,2.0,Eintracht,Prince,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604485,2025-03-03 01:45:00,Olympiakos,Jesus,3.0,Ajax,Shelby,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604432,2025-03-03 02:00:00,Roma,Professor,2.0,Ajax,Shelby,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604487,2025-03-03 02:00:00,Man Utd,Persie,1.0,Olympiakos,Jesus,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604398,2025-03-03 02:15:00,Man Utd,Persie,2.0,Ajax,Shelby,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604527,2025-03-03 02:15:00,Eintracht,Prince,2.0,Olympiakos,Jesus,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604397,2025-03-03 02:30:00,Man Utd,Persie,6.0,Eintracht,Prince,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604526,2025-03-03 02:30:00,Roma,Professor,3.0,Olympiakos,Jesus,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604396,2025-03-03 02:45:00,Man Utd,Persie,0.0,Roma,Professor,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604400,2025-03-03 02:45:00,Ajax,Shelby,2.0,Eintracht,Prince,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604597,2025-03-03 03:00:00,Ajax,Shelby,5.0,Olympiakos,Jesus,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604406,2025-03-03 03:00:00,Eintracht,Prince,4.0,Roma,Professor,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604598,2025-03-03 03:15:00,Olympiakos,Jesus,5.0,Man Utd,Persie,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604435,2025-03-03 03:15:00,Ajax,Shelby,1.0,Roma,Professor,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604764,2025-03-03 03:30:00,Olympiakos,Jesus,5.0,Eintracht,Prince,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604395,2025-03-03 03:30:00,Ajax,Shelby,3.0,Man Utd,Persie,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600537,2025-03-03 04:00:00,PSG,Nio,2.0,Real Madrid,Aladdin,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600595,2025-03-03 04:00:00,Inter,val,0.0,Arsenal,Pele,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600597,2025-03-03 04:15:00,Inter,val,0.0,Bayern,Xerxes,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604335,2025-03-03 04:15:00,Real Madrid,Aladdin,0.0,Arsenal,Pele,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600535,2025-03-03 04:30:00,Real Madrid,Aladdin,2.0,Inter,val,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600536,2025-03-03 04:30:00,PSG,Nio,0.0,Bayern,Xerxes,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604337,2025-03-03 04:45:00,Arsenal,Pele,0.0,PSG,Nio,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600542,2025-03-03 04:45:00,Real Madrid,Aladdin,1.0,Bayern,Xerxes,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600594,2025-03-03 05:00:00,Arsenal,Pele,2.0,Bayern,Xerxes,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600544,2025-03-03 05:00:00,Inter,val,2.0,PSG,Nio,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600531,2025-03-03 05:15:00,Real Madrid,Aladdin,3.0,PSG,Nio,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600591,2025-03-03 05:15:00,Arsenal,Pele,3.0,Inter,val,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600598,2025-03-03 05:30:00,Bayern,Xerxes,3.0,Inter,val,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604338,2025-03-03 05:30:00,Arsenal,Pele,2.0,Real Madrid,Aladdin,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600539,2025-03-03 05:45:00,Bayern,Xerxes,5.0,PSG,Nio,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600529,2025-03-03 05:45:00,Inter,val,3.0,Real Madrid,Aladdin,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604336,2025-03-03 06:00:00,PSG,Nio,0.0,Arsenal,Pele,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600540,2025-03-03 06:00:00,Bayern,Xerxes,4.0,Real Madrid,Aladdin,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600545,2025-03-03 06:15:00,PSG,Nio,1.0,Inter,val,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600592,2025-03-03 06:15:00,Bayern,Xerxes,2.0,Arsenal,Pele,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600793,2025-03-03 06:30:00,Real Madrid,Nio,3.0,A.Bilbao,Aladdin,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600813,2025-03-03 06:30:00,Villarreal,val,3.0,A.Madrid,Pele,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600814,2025-03-03 06:45:00,Villarreal,val,5.0,Barcelona,Xerxes,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600819,2025-03-03 06:45:00,A.Bilbao,Aladdin,5.0,A.Madrid,Pele,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604782,2025-03-03 07:00:00,PSV,David,3.0,Aston Villa,Drake,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604783,2025-03-03 07:00:00,Benfica,Furious,5.0,Barcelona,Banega,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600803,2025-03-03 07:00:00,A.Bilbao,Aladdin,3.0,Villarreal,val,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600811,2025-03-03 07:00:00,Real Madrid,Nio,1.0,Barcelona,Xerxes,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604792,2025-03-03 07:15:00,PSV,David,3.0,Bayer 04,Spartacus,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604793,2025-03-03 07:15:00,Barcelona,Banega,1.0,Aston Villa,Drake,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600822,2025-03-03 07:15:00,A.Bilbao,Aladdin,3.0,Barcelona,Xerxes,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600810,2025-03-03 07:15:00,A.Madrid,Pele,2.0,Real Madrid,Nio,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600809,2025-03-03 07:30:00,Barcelona,Xerxes,4.0,A.Madrid,Pele,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600821,2025-03-03 07:30:00,Real Madrid,Nio,3.0,Villarreal,val,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604804,2025-03-03 07:30:00,Benfica,Furious,3.0,Bayer 04,Spartacus,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604805,2025-03-03 07:30:00,Barcelona,Banega,5.0,PSV,David,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604821,2025-03-03 07:45:00,Barcelona,Banega,1.0,Bayer 04,Spartacus,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604822,2025-03-03 07:45:00,Aston Villa,Drake,0.0,Benfica,Furious,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604836,2025-03-03 08:00:00,PSV,David,2.0,Benfica,Furious,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600794,2025-03-03 08:00:00,A.Madrid,Pele,3.0,Villarreal,val,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600800,2025-03-03 08:00:00,A.Bilbao,Aladdin,2.0,Real Madrid,Nio,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604835,2025-03-03 08:00:00,Aston Villa,Drake,1.0,Bayer 04,Spartacus,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604909,2025-03-03 08:15:00,Barcelona,Banega,3.0,Benfica,Furious,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604908,2025-03-03 08:15:00,Aston Villa,Drake,2.0,PSV,David,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600807,2025-03-03 08:15:00,Barcelona,Xerxes,2.0,Villarreal,val,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600808,2025-03-03 08:15:00,A.Madrid,Pele,1.0,A.Bilbao,Aladdin,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600802,2025-03-03 08:30:00,Villarreal,val,3.0,A.Bilbao,Aladdin,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604929,2025-03-03 08:30:00,Bayer 04,Spartacus,4.0,PSV,David,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604930,2025-03-03 08:30:00,Aston Villa,Drake,5.0,Barcelona,Banega,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600796,2025-03-03 08:30:00,Barcelona,Xerxes,4.0,Real Madrid,Nio,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604939,2025-03-03 08:45:00,PSV,David,3.0,Barcelona,Banega,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600795,2025-03-03 08:45:00,Barcelona,Xerxes,1.0,A.Bilbao,Aladdin,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600805,2025-03-03 08:45:00,Real Madrid,Nio,0.0,A.Madrid,Pele,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604938,2025-03-03 08:45:00,Bayer 04,Spartacus,0.0,Benfica,Furious,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604993,2025-03-03 09:00:00,Benfica,Furious,1.0,Aston Villa,Drake,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604992,2025-03-03 09:00:00,Bayer 04,Spartacus,2.0,Barcelona,Banega,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605231,2025-03-03 09:15:00,Benfica,Furious,3.0,PSV,David,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605230,2025-03-03 09:15:00,Bayer 04,Spartacus,3.0,Aston Villa,Drake,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601360,2025-03-03 09:15:00,Fenerbahce,Nio,2.0,Tottenham,Aladdin,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601342,2025-03-03 09:15:00,A.Bilbao,val,3.0,Lazio,Pele,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601339,2025-03-03 09:30:00,A.Bilbao,val,2.0,Lyon,Xerxes,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601340,2025-03-03 09:30:00,Tottenham,Aladdin,3.0,Lazio,Pele,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605422,2025-03-03 09:30:00,Bayern,Furious,2.0,VfB Stuttgart,Banega,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605423,2025-03-03 09:30:00,RB Leipzig,David,3.0,Eintracht,Drake,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605473,2025-03-03 09:45:00,VfB Stuttgart,Banega,2.0,Eintracht,Drake,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601338,2025-03-03 09:45:00,Fenerbahce,Nio,2.0,Lyon,Xerxes,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601369,2025-03-03 09:45:00,Tottenham,Aladdin,1.0,A.Bilbao,val,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605472,2025-03-03 09:45:00,RB Leipzig,David,2.0,Dortmund,Spartacus,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601361,2025-03-03 10:00:00,Tottenham,Aladdin,1.0,Lyon,Xerxes,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601371,2025-03-03 10:00:00,Lazio,Pele,4.0,Fenerbahce,Nio,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605510,2025-03-03 10:00:00,VfB Stuttgart,Banega,4.0,RB Leipzig,David,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605511,2025-03-03 10:00:00,Bayern,Furious,2.0,Dortmund,Spartacus,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601364,2025-03-03 10:15:00,A.Bilbao,val,2.0,Fenerbahce,Nio,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601362,2025-03-03 10:15:00,Lazio,Pele,2.0,Lyon,Xerxes,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605568,2025-03-03 10:15:00,Eintracht,Drake,0.0,Bayern,Furious,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605567,2025-03-03 10:15:00,VfB Stuttgart,Banega,3.0,Dortmund,Spartacus,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601344,2025-03-03 10:30:00,Tottenham,Aladdin,3.0,Fenerbahce,Nio,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601353,2025-03-03 10:30:00,Lazio,Pele,2.0,A.Bilbao,val,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605623,2025-03-03 10:30:00,RB Leipzig,David,1.0,Bayern,Furious,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605624,2025-03-03 10:30:00,Eintracht,Drake,2.0,Dortmund,Spartacus,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601354,2025-03-03 10:45:00,Lazio,Pele,2.0,Tottenham,Aladdin,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601365,2025-03-03 10:45:00,Lyon,Xerxes,3.0,A.Bilbao,val,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605710,2025-03-03 11:00:00,VfB Stuttgart,Banega,1.0,Bayern,Furious,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601349,2025-03-03 11:00:00,Lyon,Xerxes,1.0,Fenerbahce,Nio,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601348,2025-03-03 11:00:00,A.Bilbao,val,2.0,Tottenham,Aladdin,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605709,2025-03-03 11:00:00,Eintracht,Drake,2.0,RB Leipzig,David,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605818,2025-03-03 11:15:00,Dortmund,Spartacus,0.0,RB Leipzig,David,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605817,2025-03-03 11:15:00,Eintracht,Drake,3.0,VfB Stuttgart,Banega,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601373,2025-03-03 11:15:00,Fenerbahce,Nio,1.0,Lazio,Pele,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601358,2025-03-03 11:15:00,Lyon,Xerxes,1.0,Tottenham,Aladdin,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605862,2025-03-03 11:30:00,RB Leipzig,David,5.0,VfB Stuttgart,Banega,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605863,2025-03-03 11:30:00,Dortmund,Spartacus,1.0,Bayern,Furious,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601351,2025-03-03 11:30:00,Lyon,Xerxes,0.0,Lazio,Pele,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601366,2025-03-03 11:30:00,Fenerbahce,Nio,0.0,A.Bilbao,val,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605899,2025-03-03 11:45:00,Dortmund,Spartacus,2.0,VfB Stuttgart,Banega,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605900,2025-03-03 11:45:00,Bayern,Furious,4.0,Eintracht,Drake,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601805,2025-03-03 12:00:00,Eintracht,Potter,2.0,Man Utd,Jack,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605942,2025-03-03 12:00:00,Bayern,Furious,2.0,RB Leipzig,David,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605943,2025-03-03 12:00:00,Dortmund,Spartacus,4.0,Eintracht,Drake,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601810,2025-03-03 12:15:00,Eintracht,Potter,1.0,Ajax,Dempsey,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604317,2025-03-03 12:15:00,Roma,Klaus,,Man Utd,Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605969,2025-03-03 12:15:00,Arsenal,David,1.0,Nottm Forest,Drake,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605970,2025-03-03 12:15:00,Newcastle,Furious,1.0,Chelsea,Banega,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601837,2025-03-03 12:30:00,Olympiakos,Vendetta,1.0,Ajax,Dempsey,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604305,2025-03-03 12:30:00,Roma,Klaus,,Eintracht,Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9606045,2025-03-03 12:30:00,Chelsea,Banega,2.0,Nottm Forest,Drake,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9606046,2025-03-03 12:30:00,Arsenal,David,1.0,Man City,Spartacus,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601797,2025-03-03 12:45:00,Man Utd,Jack,1.0,Olympiakos,Vendetta,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604320,2025-03-03 12:45:00,Roma,Klaus,,Ajax,Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9606075,2025-03-03 12:45:00,Chelsea,Banega,4.0,Arsenal,David,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9606076,2025-03-03 12:45:00,Newcastle,Furious,3.0,Man City,Spartacus,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9606216,2025-03-03 13:00:00,Nottm Forest,Drake,1.0,Newcastle,Furious,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601796,2025-03-03 13:00:00,Eintracht,Potter,2.0,Olympiakos,Vendetta,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601802,2025-03-03 13:00:00,Man Utd,Jack,0.0,Ajax,Dempsey,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9606217,2025-03-03 13:00:00,Chelsea,Banega,2.0,Man City,Spartacus,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9606302,2025-03-03 13:15:00,Nottm Forest,Drake,2.0,Man City,Spartacus,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601806,2025-03-03 13:15:00,Man Utd,Jack,2.0,Eintracht,Potter,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
